nome,proteina,carbo,gordura,calorias,fonte
"Queijo, petit suisse, morango",5.78666,18.46200666666666,2.8383333333333334,121.105954,TACO
"Queijo, prato",22.661760406494142,1.8785729268391926,29.106333333333335,359.88046240505474,TACO
"Queijo, requeijão, cremoso",9.629546666666666,2.4324533333333336,23.441000000000003,256.57814866666666,TACO
"Queijo, ricota",12.6005,3.7861666666666673,8.108666666666666,139.73177999999996,TACO
"Bebida isotônica, sabores variados",0.0,6.4033333333333395,0.0,25.613333333333344,TACO
"Café, infusão 10%",0.7125,1.478666666666667,0.06933333333333334,9.070868599613517,TACO
"Cana, aguardente 1",0.0,0.0,0.0,215.6616,TACO
"Cana, caldo de",0.0,18.151000000000003,0.0,65.34359826898573,TACO
"Cerveja, pilsen 2",0.5625,3.3175,0.0,40.72018855062866,TACO
"Chá, erva-doce, infusão 5%",0.0,0.3913333333333213,0.0,1.3970599738756386,TACO
"Chá, mate, infusão 5%",0.0,0.6429999999999931,0.052,2.730749951124143,TACO
"Chá, preto, infusão 5%",0.0,0.6296666666666653,0.0,2.24790995796521,TACO
"Coco, água de",0.0,5.284666666666672,0.0,21.50859424050649,TACO
"Refrigerante, tipo água tônica",0.0,7.953333333333339,0.0,30.7794,TACO
"Refrigerante, tipo cola",0.0,8.66000000000001,0.0,33.514200000000045,TACO
"Refrigerante, tipo guaraná",0.0,10.0,0.0,38.7,TACO
"Refrigerante, tipo laranja",0.0,11.79,0.0,45.62730000000003,TACO
"Refrigerante, tipo limão",0.0,10.263333333333335,0.0,39.71910000000001,TACO
"Omelete, de queijo",15.570833333333333,0.43716666666666804,22.007666666666665,268.00677218242487,TACO
"Ovo, de codorna, inteiro, cru",13.6875,0.7724999999999986,12.68,176.89389999999997,TACO
"Ovo, de galinha, clara, cozida/10minutos",13.447916666666668,0.0,0.08900000000000001,59.43569666666667,TACO
"Ovo, de galinha, gema, cozida/10minutos",15.9,1.5600000000000065,30.777,352.67334000000005,TACO
"Ovo, de galinha, inteiro, cozido/10minutos",13.29375,0.6149166666666736,9.476333333333333,145.70017,TACO
"Ovo, de galinha, inteiro, cru",13.03,1.6366666666666725,8.9,143.11173333333335,TACO
"Ovo, de galinha, inteiro, frito",15.616666666666667,1.1936666666666627,18.592666666666666,240.1872240091165,TACO
"Achocolatado, pó",4.203333333333333,91.17666666666666,2.1666666666666665,401.02,TACO
"Açúcar, cristal",0.32,99.61,0.0,386.84572399999996,TACO
"Açúcar, mascavo",0.7583333333333333,94.45,0.09200000000000001,368.55482252438867,TACO
"Açúcar, refinado",0.32,99.54,0.0,386.5748239999999,TACO
"Chocolate, ao leite",7.22,59.576666666666675,30.26666666666667,539.5866666666667,TACO
"Chocolate, ao leite, com castanha do Pará",7.4125,55.37683333333334,34.191,558.8763333333334,TACO
"Chocolate, ao leite, dietético",6.897916666666666,56.32341666666667,33.771,556.8243333333334,TACO
"Chocolate, meio amargo",4.862443432172139,62.42288990116119,29.856666666666666,474.91776997327383,TACO
Cocada branca,1.1218333737055461,81.38316662629445,13.586999999999998,448.84545242331023,TACO
"Doce, de abóbora, cremoso",0.9166666666666666,54.61333333333334,0.20666666666666667,198.9360630496343,TACO
"Doce, de leite, cremoso",5.478293431599935,59.49337323506673,5.992999999999999,306.31013023105874,TACO
"Geléia, mocotó, natural",2.125,24.231666666666662,0.07333333333333332,106.08666666666662,TACO
Glicose de milho,0.0,79.38,0.0,292.1184052991867,TACO
Maria mole,3.8128501310348506,73.55348320229848,0.19,301.2358875369997,TACO
"Maria mole, coco queimado",3.9349501352310177,75.05938319810231,0.08933333333333333,306.6318969970185,TACO
Marmelada,0.4,70.76333333333334,0.13733333333333334,257.24147319380444,TACO
"Mel, de abelha",0.0,84.03333333333333,0.0,309.24266666666665,TACO
Melado,0.0,76.61666666666666,0.0,296.5064912319183,TACO
Quindim,4.7375,46.298833333333334,24.425,411.3487215708494,TACO
Rapadura,0.9895833333333333,90.79241666666667,0.07066666666666667,351.9581221015453,TACO
"Café, pó, torrado",14.7,65.75333333333332,11.946666666666667,418.6186666666666,TACO
"Capuccino, pó",11.3125,73.61416666666665,8.633333333333333,417.4066666666667,TACO
"Fermento em pó, químico",0.4753333187103272,43.91133334795634,0.07333333333333333,89.72206665112176,TACO
"Fermento, biológico, levedura, tablete",16.956999478340148,7.698667188326523,1.5176666666666667,89.79486703058885,TACO
"Gelatina, sabores variados, pó",8.886666666666667,89.22333333333333,0.0,380.22290000000004,TACO
"Sal, dietético",0.0,0.0,0.0,0.0,TACO
"Sal, grosso",0.0,0.0,0.0,0.0,TACO
Shoyu,3.3125,11.6475,0.32666666666666666,60.92774987538659,TACO
Tempero a base de sal,2.666666666666667,2.0733333333333377,0.26333333333333336,21.33,TACO
"Azeitona, preta, conserva",1.1625,5.544500000000004,20.345,194.1538470209837,TACO
"Azeitona, verde, conserva",0.9479166666666665,4.101750000000001,14.215666666666666,136.93643000000003,TACO
"Chantilly, spray, com gordura vegetal",0.525,16.85500006666667,27.270666666666667,314.9560002666667,TACO
"Leite, de coco",1.0140667031606039,2.1945999635060494,18.364333333333335,166.16030161554647,TACO
"Maionese, tradicional com ovos",0.58125,7.899749999999999,30.497666666666664,302.1526776878237,TACO
Acarajé,8.345833333333335,19.113833333333332,19.930333333333333,289.21166666666664,TACO
Arroz carreteiro,10.829166666666667,11.584833333333329,7.124,153.772,TACO
"Baião de dois, arroz e feijão-de-corda",6.239583333333332,20.41775,3.2279999999999998,135.68133333333333,TACO
Barreado,18.26875,0.23625,9.534,164.9752340474129,TACO
"Bife à cavalo, com contra filé",23.660416666666663,0.0,21.146666666666665,291.2295092449586,TACO
Bolinho de arroz,8.039583333333333,41.682750000000006,8.291666666666666,273.51433333333335,TACO
Camarão à baiana,7.941666666666666,3.1736666666666653,5.967666666666667,100.78304300403595,TACO
"Charuto, de repolho",6.779166666666665,10.133166666666673,1.1166666666666667,78.23472922221822,TACO
"Cuscuz, de milho, cozido com sal",2.15625,25.281416666666665,0.6796666666666665,113.45948166666666,TACO
"Cuscuz, paulista",2.558333333333333,22.513666666666666,4.648333333333333,142.123,TACO
"Cuxá, molho",5.64375,5.7389166666666656,3.5926666666666667,80.09161563650767,TACO
Dobradinha,19.772916666666664,0.0,4.442333333333333,124.50020083333331,TACO
Estrogonofe de carne,15.03125,2.975416666666672,10.802999999999999,173.1413643180132,TACO
Estrogonofe de frango,17.552083333333336,2.593916666666657,7.9623333333333335,156.80610301323728,TACO
Feijão tropeiro mineiro,10.170833333333333,19.58183333333333,6.790666666666667,151.56185683095453,TACO
Feijoada,8.670833333333333,11.641833333333333,6.477333333333334,116.9334573110342,TACO
"Frango, com açafrão",9.697916666666666,4.062083333333325,6.17,112.78376884122686,TACO
"Macarrão, molho bolognesa",4.934299834887187,22.522366831779475,0.8896666666666667,119.53177144556008,TACO
Maniçoba,9.958333333333332,3.419333333333327,8.699333333333334,134.22289340098695,TACO
Quibebe,8.55625,6.644083333333324,2.672,86.349230299592,TACO
"Salada, de legumes, com maionese",1.05,8.923999999999994,7.039000000000001,96.10358839845655,TACO
"Salada, de legumes, cozida no vapor",2.00625,7.089083333333335,0.3116666666666667,35.40810429847241,TACO
"Salpicão, de frango",13.925,4.568999999999992,7.8406666666666665,147.8645961340268,TACO
Sarapatel,18.47291666666667,1.09408333333334,4.42,122.98185821243132,TACO
Tabule,2.046329973220825,10.581003360112511,1.208,57.45347668848058,TACO
Tacacá,6.958333333333335,3.39,0.35966666666666663,46.88917715120316,TACO
"Tapioca, com manteiga",0.08958333333333332,63.59175,10.908333333333333,347.8265562578241,TACO
"Tucupi, com pimenta-de-cheiro",2.05625,4.737749999999988,0.2836666666666667,27.1837984027266,TACO
Vaca atolada,5.122916666666667,10.061416666666673,9.322000000000001,144.89697968479,TACO
Vatapá,5.99783354918162,9.748499784151715,23.226333333333333,254.89328572415508,TACO
Virado à paulista,10.18125,14.10908333333333,25.590666666666664,306.94678645131984,TACO
Yakisoba,7.5166666666666675,18.251333333333335,2.6069999999999998,112.80204125340781,TACO
"Amendoim, grão, cru",27.190800189971927,20.313533333333336,43.85,544.0526557994334,TACO
"Amendoim, torrado, salgado",22.475180157025655,18.702486509641012,53.96333333333334,605.7810929170192,TACO
"Ervilha, em vagem",7.4520833333333325,14.227583333333328,0.47100000000000003,88.09358199977854,TACO
"Ervilha, enlatada, drenada",4.597826086956522,13.44217391304348,0.38,73.8447043478261,TACO
"Feijão, carioca, cozido",4.775,13.591033333333334,0.5423333333333334,76.42408566666668,TACO
"Feijão, carioca, cru",19.981884057971016,61.22144927536232,1.2566666666666666,329.0267362318841,TACO
"Feijão, fradinho, cozido",5.09375,13.499583333333337,0.644,78.00889666666667,TACO
"Feijão, fradinho, cru",20.208333333333336,61.24,2.365,339.16476666666665,TACO
"Feijão, jalo, cozido",6.14375,16.495250000000002,0.512,92.73992,TACO
"Feijão, jalo, cru",20.104166666666668,61.47916666666666,0.9466666666666667,327.90526666666665,TACO
"Feijão, preto, cozido",4.479166666666667,14.00516666666666,0.5356666666666666,77.02726666666668,TACO
"Feijão, preto, cru",21.344202898550723,58.75246376811595,1.24,323.5657115942029,TACO
"Feijão, rajado, cozido",5.5375,15.2675,0.4,84.7018527334929,TACO
"Feijão, rajado, cru",17.270833333333332,62.92916666666667,1.17,325.84441116273405,TACO
"Feijão, rosinha, cozido",4.539583333333333,11.822749999999997,0.47733333333333333,67.86622877142827,TACO
"Feijão, rosinha, cru",20.916666666666668,62.22333333333333,1.33,336.9619111275673,TACO
"Feijão, roxo, cozido",5.720833333333334,12.90816666666666,0.5383333333333334,76.89338231790063,TACO
"Feijão, roxo, cru",22.166666666666668,59.98666666666666,1.2366666666666666,331.4149774567286,TACO
"Grão-de-bico, cru",21.229166666666664,57.88416666666667,5.43,354.70287658909956,TACO
"Guandu, cru",18.964583333333334,64.00041666666667,2.132,344.1336512849927,TACO
"Lentilha, cozida",6.310416666666667,16.30224999999999,0.5246666666666667,92.63876625229915,TACO
"Lentilha, crua",23.152173913043477,62.00449275362318,0.77,339.1412402035533,TACO
"Paçoca, amendoim",15.995833333333334,52.37616666666666,26.075333333333333,486.9270864645243,TACO
"Pé-de-moleque, amendoim",13.162240091959635,54.73042657470704,28.048333333333336,503.1903658399557,TACO
"Soja, farinha",36.0301002407074,38.43989975929261,14.633333333333333,403.955845810399,TACO
"Soja, extrato solúvel, natural, fluido",2.3810700159072873,4.275263333333342,1.606,39.10485527535076,TACO
"Soja, extrato solúvel, pó",35.68750023841858,28.482833333333335,26.180999999999997,458.8957294378677,TACO
"Soja, queijo (tofu)",6.553176710446675,2.126823333333333,3.953333333333333,64.48509407389021,TACO
"Tremoço, cru",33.575,43.786333333333324,10.341999999999999,381.27817396012944,TACO
"Tremoço, em conserva",11.108333333333333,12.38933333333334,3.7840000000000003,120.64258534487091,TACO
"Amêndoa, torrada, salgada",18.554759385108948,29.547240000000002,47.324333333333335,580.7469545560705,TACO
"Castanha-de-caju, torrada, salgada",18.50936733277639,29.13496600055695,46.279666666666664,570.167626501619,TACO
"Castanha-do-Brasil, crua",14.536340101559956,15.078659898440039,63.459,642.9630716810693,TACO
"Coco, cru",3.69183412310697,10.401665876893027,41.976333333333336,406.4873531078099,TACO
"Coco,  verde, cru",0.0,0.0,0.0,0.0,TACO
"Farinha, de mesocarpo de babaçu, crua",1.4062667172749839,79.17306661605835,0.19800000000000004,328.7714002448336,TACO
"Gergelim, semente",21.164667428334557,21.617665904998766,50.43266666666667,583.5467147545495,TACO
"Linhaça, semente",14.083867173512777,43.31219949315389,32.25293333333334,495.09611384365076,TACO
"Pinhão, cozido",2.980366666666666,43.917633333333335,0.747,174.36990200000002,TACO
"Pupunha, cozida",2.5229166666666667,29.569416666666662,12.761666666666668,218.53388087660073,TACO
"Noz, crua",13.9708005027771,18.36386616388957,59.35966666666667,620.0600197905668,TACO
